"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.898268834E1,-8.163622022E-1,-4.819511890E0,4.205620766E0,6.448363213E0
1.898769334E1,-9.506224990E-1,-4.673200130E0,4.150109768E0,6.321858404E0
1.899269819E1,-9.918666482E-1,-4.535137653E0,4.043157101E0,6.156167016E0
1.899770310E1,-8.000203371E-1,-4.644366264E0,3.999568462E0,6.181158340E0
1.900267733E1,-8.173499107E-1,-4.573229790E0,3.945736408E0,6.095188872E0
1.900768225E1,-8.722288609E-1,-4.540096283E0,3.892847061E0,6.043799772E0
1.901268718E1,-8.925184608E-1,-4.427001953E0,3.838574409E0,5.927021933E0
1.901769210E1,-9.245799184E-1,-4.287571907E0,3.664119720E0,5.715233522E0
1.902269694E1,-9.613472819E-1,-4.243934155E0,3.659890175E0,5.685944231E0
1.902770189E1,-9.924625754E-1,-4.102806091E0,3.563953400E0,5.524469533E0
1.903270682E1,-8.422485590E-1,-4.016425610E0,3.174535751E0,5.188326758E0
1.903768105E1,-8.703247905E-1,-3.874904633E0,3.081917763E0,5.026984011E0
1.904268596E1,-8.065687418E-1,-3.685130358E0,3.034267426E0,4.841231011E0
1.904769089E1,-8.052662611E-1,-3.678690672E0,3.029909134E0,4.833380615E0
1.905269572E1,-8.178462982E-1,-3.602105856E0,2.637052536E0,4.538511347E0
1.905770065E1,-7.278560400E-1,-3.264986515E0,2.548621178E0,4.205399061E0
1.906270557E1,-7.358270884E-1,-3.189964294E0,2.504008293E0,4.121573878E0
1.906767980E1,-7.813811898E-1,-3.152953625E0,2.460300446E0,4.074892809E0
1.907268473E1,-7.843285203E-1,-3.072564602E0,1.723773956E0,3.609324191E0
1.907768956E1,-8.958547115E-1,-3.097638607E0,1.715919495E0,3.652711365E0
1.908269448E1,-8.608450890E-1,-2.953116894E0,1.634823799E0,3.483475636E0
1.908769940E1,-8.528884649E-1,-2.924919605E0,1.044430733E0,3.220777699E0
1.909270409E1,-8.494848013E-1,-2.752256393E0,9.916858673E-1,3.046306049E0
1.909770902E1,-8.407862186E-1,-2.661898613E0,9.430408478E-1,2.946515184E0
1.910268348E1,-8.328067064E-1,-2.688596725E0,8.967943192E-1,2.954041200E0
1.910768831E1,-8.238055706E-1,-2.537499428E0,8.207492828E-1,2.791270024E0
1.911269323E1,-7.395070195E-1,-2.375509739E0,7.791376114E-1,2.607100414E0
1.911769816E1,-8.072336912E-1,-2.409006357E0,7.399091721E-1,2.646205480E0
1.912270306E1,-7.957267761E-1,-2.321455240E0,7.846202850E-1,2.576424757E0
1.912767730E1,-8.250501156E-1,-2.220321178E0,7.728843689E-1,2.491562577E0
1.913268219E1,-8.111771941E-1,-2.077708244E0,7.089881897E-1,2.340415399E0
1.913768711E1,-8.019313812E-1,-2.000076771E0,6.751747131E-1,2.258154539E0
1.914269196E1,-7.933190465E-1,-1.977866054E0,6.570711136E-1,2.230034010E0
1.914769687E1,-7.446004152E-1,-1.902209401E0,6.249380112E-1,2.136206428E0
1.915270179E1,-7.339078188E-1,-1.827274442E0,5.938568115E-1,2.056749495E0
1.915770669E1,-7.632415891E-1,-1.906625509E0,6.127080917E-1,2.143168160E0
1.916268092E1,-7.167056799E-1,-1.802315712E0,5.869197845E-1,2.026446099E0
1.916768585E1,-7.062982321E-1,-1.689525843E0,5.441007614E-1,1.910340390E0
1.917269069E1,-7.380902767E-1,-1.594494104E0,5.229511261E-1,1.833212095E0
1.917769562E1,-7.306476235E-1,-1.538432837E0,4.974899292E-1,1.774293598E0
1.918270054E1,-7.238513827E-1,-1.561212778E0,4.915523529E-1,1.789684296E0
1.918770546E1,-7.164885998E-1,-1.505452156E0,4.716539383E-1,1.732685645E0
1.919267969E1,-6.341573000E-1,-1.412979126E0,4.526548386E-1,1.613555668E0
1.919768463E1,-7.043643594E-1,-1.285155535E0,3.975439072E-1,1.518484461E0
1.920268955E1,-6.974815130E-1,-1.272246122E0,3.927431107E-1,1.503109380E0
1.920769447E1,-7.299157381E-1,-1.225259066E0,3.771419525E-1,1.475219582E0
1.921269935E1,-7.247173190E-1,-1.147112846E0,3.293485641E-1,1.396264141E0
1.921770428E1,-6.775201559E-1,-1.170733690E0,3.241786957E-1,1.390950309E0
1.922267851E1,-6.725596189E-1,-1.098477125E0,3.019638062E-1,1.322940126E0
1.922768343E1,-6.271680593E-1,-1.085311651E0,2.974090576E-1,1.288290845E0
1.923268835E1,-6.244446039E-1,-1.017560005E0,2.793607712E-1,1.226132892E0
1.923769325E1,-6.173430681E-1,-1.005756855E0,2.753591537E-1,1.211809382E0
1.924269809E1,-5.363333225E-1,-9.689400196E-1,2.645578384E-1,1.138634728E0
1.924770302E1,-5.326257944E-1,-9.325523376E-1,2.540521622E-1,1.103578996E0
1.925267725E1,-6.056072712E-1,-8.593256474E-1,2.440099716E-1,1.079231950E0
1.925768217E1,-6.022304296E-1,-8.244199753E-1,2.342329025E-1,1.047480233E0
1.926268711E1,-5.982125998E-1,-7.925114632E-1,2.253408432E-1,1.018190173E0
1.926769204E1,-5.583274364E-1,-8.385808468E-1,3.023071289E-1,1.051825538E0
1.927269686E1,-5.570687056E-1,-8.085913658E-1,2.943687439E-1,1.025084629E0
1.927770178E1,-5.929949284E-1,-7.432625294E-1,2.871246338E-1,9.932385051E-1
1.928270650E1,-5.891425610E-1,-7.139763832E-1,2.013454437E-1,9.473073528E-1
1.928771165E1,-5.474753380E-1,-7.221677303E-1,1.935691833E-1,9.266738937E-1
1.929268580E1,-5.443774462E-1,-6.925764084E-1,1.859731674E-1,9.003304418E-1
1.929769073E1,-4.273648560E-1,-6.279528141E-1,1.792669296E-1,7.804499272E-1
1.930269565E1,-5.766440630E-1,-6.012918949E-1,1.725139618E-1,8.507828074E-1
1.930770057E1,-5.730602741E-1,-5.749073029E-1,1.659173965E-1,8.285198049E-1
1.931270526E1,-4.583093226E-1,-4.920048714E-1,1.554088593E-1,6.901218314E-1
1.931771017E1,-4.560767710E-1,-4.680073261E-1,1.507301331E-1,6.706388383E-1
1.932268464E1,-5.677728653E-1,-4.443070889E-1,1.450433731E-1,7.353994805E-1
1.932768948E1,-5.622874498E-1,-4.400331974E-1,1.436376572E-1,7.283049963E-1
1.933269442E1,-5.218340158E-1,-3.406556845E-1,1.383924484E-1,6.383647118E-1
1.933769934E1,-5.192494392E-1,-3.196586370E-1,1.434030533E-1,6.263912995E-1
1.934270426E1,-5.541915894E-1,-3.749270439E-1,1.383666992E-1,6.832597964E-1
1.934767849E1,-4.747652411E-1,-3.534421921E-1,1.334924698E-1,6.067484296E-1
1.935268341E1,-4.724881649E-1,-3.322639465E-1,1.287374496E-1,5.917919627E-1
1.935768834E1,-5.840212703E-1,-2.736316919E-1,1.223154068E-1,6.564420810E-1
1.936269318E1,-5.805850625E-1,-2.541626692E-1,1.179294586E-1,6.446588512E-1
1.936769811E1,-5.396286249E-1,-2.348524332E-1,1.136512756E-1,5.993924680E-1
1.937270302E1,-5.381290913E-1,-1.995732784E-1,1.051959991E-1,5.835054503E-1
1.937767725E1,-5.335403681E-1,-1.602603197E-1,1.045684814E-1,5.668185439E-1
1.938268210E1,-4.923290908E-1,-2.568298578E-1,1.005716324E-1,5.643262911E-1
1.938768712E1,-4.893011153E-1,-2.384191751E-1,9.663295746E-2,5.528084776E-1
1.939269197E1,-4.868703187E-1,-1.826759577E-1,1.169290543E-1,5.329968259E-1
1.939769687E1,-4.858125150E-1,-1.511299610E-1,1.106376648E-1,5.206676077E-1
1.940270180E1,-4.819932878E-1,-1.112315655E-1,1.101789474E-1,5.067833769E-1
1.940770669E1,-4.796499312E-1,-9.535038471E-2,1.049699783E-1,5.001744183E-1
1.941268092E1,-4.386739135E-1,-7.957971096E-2,1.017875671E-1,4.573056326E-1
1.941768585E1,-3.991112411E-1,1.124978065E-2,9.881877899E-2,4.113167775E-1
1.942269077E1,-3.975378573E-1,2.516126633E-2,9.606933594E-2,4.097545053E-1
1.942769569E1,-3.958460987E-1,-3.636395931E-2,9.219551086E-2,4.080643131E-1
1.943270056E1,-3.941467106E-1,-2.212035656E-2,8.941841125E-2,4.047673306E-1
1.943770548E1,-5.438649654E-1,-1.231011152E-1,8.658027649E-2,5.643041108E-1
1.944267971E1,-5.406391621E-1,-1.091467142E-1,8.379077911E-2,5.578750787E-1
1.944768463E1,-4.616740644E-1,-9.531521797E-2,6.306743622E-2,4.756105907E-1
1.945268948E1,-4.965339601E-1,-4.405951500E-2,6.043720245E-2,5.021353103E-1
1.945769440E1,-4.951000512E-1,-1.966392994E-2,5.598545074E-2,4.986432608E-1
1.946269930E1,-4.157696366E-1,-4.503095150E-2,5.765914917E-2,4.221572631E-1
1.946770422E1,-4.119957685E-1,-4.464459419E-2,5.732440948E-2,4.183536076E-1
1.947267847E1,-4.487317502E-1,4.311192036E-2,5.511665344E-2,4.541548930E-1
1.947768339E1,-4.463153780E-1,5.454444885E-2,5.296134949E-2,4.527443186E-1
1.948268824E1,-4.447922409E-1,2.745735645E-2,1.109552383E-1,4.592440624E-1
1.948769323E1,-4.434069097E-1,1.150114536E-1,1.090660095E-1,4.708850353E-1
1.949269808E1,-4.418152869E-1,1.252639294E-1,1.072101593E-1,4.715780084E-1
1.949770300E1,-3.655239642E-1,1.449617147E-1,9.793567657E-2,4.052321111E-1
1.950267723E1,-3.646211922E-1,1.542711258E-1,9.631633759E-2,4.074616926E-1
1.950768215E1,-3.260559142E-1,1.635936499E-1,9.472465515E-2,3.768926926E-1
1.951268702E1,-3.251022398E-1,1.718031168E-1,9.330368042E-2,3.793591360E-1
1.951769194E1,-4.380681813E-1,1.411654949E-1,5.279541016E-2,4.632696663E-1
1.952269686E1,-4.361638129E-1,1.494675875E-1,5.130767822E-2,4.639093761E-1
1.952770179E1,-3.956066370E-1,1.577215195E-1,4.985904694E-2,4.287967042E-1
1.953270649E1,-3.937867880E-1,2.036010027E-1,4.562187195E-2,4.456486934E-1
1.953768095E1,-3.922734261E-1,2.105598450E-1,4.439830780E-2,4.474204944E-1
1.954268588E1,-3.515021503E-1,1.702275276E-1,4.442024231E-2,3.930703891E-1
1.954769073E1,-3.502643406E-1,1.774020195E-1,4.318523407E-2,3.949956320E-1
1.955269565E1,-4.629224837E-1,2.230199575E-1,4.091644287E-2,5.154699629E-1
1.955770057E1,-4.608803093E-1,2.290527821E-1,3.981971741E-2,5.161990376E-1
1.956270550E1,-3.447304070E-1,2.350862026E-1,3.879165649E-2,4.190577153E-1
1.956767971E1,-4.200708568E-1,2.787704468E-1,3.777790070E-2,5.055686467E-1
1.957268464E1,-4.174616039E-1,2.836675644E-1,-6.065368652E-3,5.047556503E-1
1.957768949E1,-4.529060423E-1,2.882128954E-1,-6.955146790E-3,5.368788786E-1
1.958269442E1,-4.502909482E-1,2.927272320E-1,-7.833480835E-3,5.371336275E-1
1.958769932E1,-2.961561382E-1,2.972788811E-1,-1.071739197E-2,4.197595190E-1
1.959270424E1,-2.947578728E-1,3.015993834E-1,-1.148033142E-2,4.218722433E-1
1.959770916E1,-3.682795167E-1,2.290779352E-1,-1.232242584E-2,4.338874797E-1
1.960268339E1,-3.662160039E-1,2.722845078E-1,-1.310634613E-2,4.565356404E-1
1.960768831E1,-3.646451831E-1,2.768149376E-1,8.143424988E-3,4.578852854E-1
1.961269316E1,-3.630228639E-1,3.566311598E-1,7.437705994E-3,5.089466606E-1
1.961769808E1,-3.615407348E-1,3.603243828E-1,6.775856018E-3,5.104814159E-1
1.962270301E1,-2.850611508E-1,3.644373417E-1,4.406070709E-2,4.647749796E-1
1.962767747E1,-2.844890058E-1,3.685231209E-1,4.340171814E-2,4.675756561E-1
1.963268217E1,-3.215570748E-1,3.347750902E-1,4.270744324E-2,4.661515194E-1
1.963768709E1,-2.827609479E-1,3.765366077E-1,4.207611084E-2,4.727620646E-1
1.964269202E1,-2.821162045E-1,3.800352812E-1,3.850650787E-2,4.748674751E-1
1.964769696E1,-3.191162646E-1,3.457422256E-1,3.789424896E-2,4.720263245E-1
1.965270180E1,-3.178807795E-1,3.491437435E-1,3.730487823E-2,4.736467012E-1
1.965770673E1,-3.934096396E-1,3.521963358E-1,3.780555725E-2,5.293795081E-1
1.966268096E1,-3.920009434E-1,3.552291393E-1,3.726196289E-2,5.303215392E-1
1.966768588E1,-3.519287109E-1,3.959778547E-1,3.677654266E-2,5.310412348E-1
1.967269073E1,-3.521152735E-1,4.035252333E-1,3.566646576E-2,5.367400455E-1
1.967769566E1,-3.881427348E-1,3.628315926E-1,1.593399048E-2,5.315594409E-1
1.968270035E1,-3.481274247E-1,4.416047335E-1,1.559829712E-2,5.625395554E-1
1.968770529E1,-3.471210003E-1,4.434169531E-1,1.526641846E-2,5.633335128E-1
1.969267976E1,-3.846100867E-1,3.308956623E-1,1.481914520E-2,5.075790236E-1
1.969768467E1,-3.825374544E-1,3.327066898E-1,-4.630088806E-3,5.070010682E-1
1.970268952E1,-3.047421873E-1,4.097883701E-1,-4.857063293E-3,5.107033386E-1
1.970769444E1,-3.039066494E-1,4.109643698E-1,-5.083084106E-3,5.111524259E-1
1.971269936E1,-4.546014071E-1,4.505337477E-1,-1.131248474E-2,6.401336340E-1
1.971770428E1,-4.146579802E-1,3.742845058E-1,-1.153945923E-2,5.587157515E-1
1.972267852E1,-4.126872718E-1,3.749860525E-1,-1.176643372E-2,5.577309144E-1
1.972768344E1,-3.343950510E-1,4.134712219E-1,-1.191902161E-2,5.319027774E-1
1.973268829E1,-3.343160748E-1,4.172071218E-1,-1.742362976E-2,5.349136410E-1
1.973769321E1,-2.562923729E-1,4.138197899E-1,-1.705741882E-2,4.870560075E-1
1.974269813E1,-2.570057213E-1,4.174753428E-1,-1.755046844E-2,4.905564407E-1
1.974770307E1,-3.313456178E-1,3.033782244E-1,-1.086521149E-2,4.493843770E-1
1.975267730E1,-2.547617853E-1,3.807531595E-1,-1.096916199E-2,4.582541415E-1
1.975768222E1,-2.524282038E-1,3.774178028E-1,-1.062393188E-2,4.541773485E-1
1.976268718E1,-2.890486419E-1,3.010022640E-1,-1.078414917E-2,4.174539235E-1
1.976769202E1,-2.878668606E-1,3.016916513E-1,-1.957893372E-3,4.170000183E-1
1.977269696E1,-2.866207659E-1,3.786594868E-1,-2.037048340E-3,4.749090649E-1
1.977770188E1,-2.854954302E-1,3.786983490E-1,-2.112388611E-3,4.742621031E-1
1.978270657E1,-3.608892262E-1,3.412359953E-1,1.977252960E-2,4.970653790E-1
1.978771173E1,-2.830210626E-1,3.795026541E-1,1.966953278E-2,4.738249433E-1
1.979268596E1,-2.819171250E-1,3.795937300E-1,1.959037781E-2,4.732361441E-1
1.979769088E1,-2.443570793E-1,4.590978622E-1,1.923942566E-2,5.204338429E-1
1.980269572E1,-2.426368892E-1,4.559646845E-1,1.059341431E-2,5.166126924E-1
1.980770065E1,-2.795887887E-1,4.168024063E-1,1.055717468E-2,5.020015843E-1
1.981270557E1,-2.784110606E-1,4.164094925E-1,1.054382324E-2,5.010197165E-1
1.981771050E1,-2.783640921E-1,4.574644566E-1,5.289077759E-3,5.355261629E-1
1.982268473E1,-3.150182962E-1,4.568603039E-1,5.299568176E-3,5.549648184E-1
1.982768957E1,-3.137379885E-1,4.562772512E-1,5.309104919E-3,5.537586496E-1
1.983269449E1,-3.877770007E-1,4.139881134E-1,5.608558655E-3,5.672641503E-1
1.983769942E1,-3.867374361E-1,4.158334732E-1,5.274772644E-3,5.679006472E-1
1.984270434E1,-3.463196456E-1,5.661746264E-1,5.681991577E-3,6.637192852E-1
1.984767878E1,-3.449238837E-1,5.649186373E-1,5.784034729E-3,6.619206956E-1
1.985268347E1,-3.044719100E-1,4.488815069E-1,5.844116211E-3,5.424314749E-1
1.985768839E1,-3.039524555E-1,4.500645399E-1,2.638816833E-3,5.430949720E-1
1.986269331E1,-2.649737298E-1,4.870029688E-1,2.749443054E-3,5.544281095E-1
1.986769823E1,-3.781126440E-1,4.478759766E-1,2.788543701E-3,5.861483071E-1
1.987270308E1,-3.751880825E-1,4.443749189E-1,1.034736633E-3,5.815808082E-1
1.987767731E1,-3.351712525E-1,4.038993120E-1,1.140594482E-3,5.248578128E-1
1.988268216E1,-3.332661688E-1,4.024269581E-1,1.247406006E-3,5.225087099E-1
1.988768707E1,-3.691898286E-1,4.009623528E-1,1.338958740E-3,5.450447052E-1
1.989269200E1,-3.669337928E-1,3.993272781E-1,3.551483154E-3,5.423239774E-1
1.989769690E1,-3.267706931E-1,4.359872341E-1,3.781318665E-3,5.448653527E-1
1.990270182E1,-2.863746285E-1,4.723931551E-1,3.952980042E-3,5.524322102E-1
1.990770652E1,-2.842124701E-1,4.690819979E-1,-4.277706146E-2,5.501313714E-1
1.991268098E1,-3.195855319E-1,3.499873877E-1,-4.237842560E-2,4.758382233E-1
1.991768591E1,-3.162201941E-1,3.465739489E-1,-4.205703735E-2,4.710387538E-1
1.992269075E1,-1.995811760E-1,3.812834024E-1,-4.166698456E-2,4.323723123E-1
1.992769567E1,-1.978968084E-1,3.781516552E-1,-3.919029236E-2,4.285996968E-1
1.993270059E1,-1.959978044E-1,3.369853497E-1,-3.881072998E-2,3.917659224E-1
1.993770552E1,-1.943565905E-1,3.718955517E-1,-3.844261169E-2,4.213770521E-1
1.994267975E1,-1.926552355E-1,3.686839342E-1,-3.804969788E-2,4.177219920E-1
1.994768466E1,-3.052720726E-1,3.659768105E-1,2.135276794E-3,4.765864281E-1
1.995268951E1,-3.030069172E-1,3.632998466E-1,2.417564392E-3,4.730811929E-1
1.995769443E1,-2.245199978E-1,3.996796608E-1,2.732276917E-3,4.584326843E-1
1.996269934E1,-2.229389250E-1,3.969510794E-1,1.113891602E-3,4.552726265E-1
1.996770426E1,-1.836512387E-1,3.941565752E-1,1.468658447E-3,4.348440412E-1
1.997267848E1,-2.200407088E-1,3.914678097E-1,1.795768738E-3,4.490748093E-1
1.997768340E1,-2.184208333E-1,3.885985613E-1,2.148628235E-3,4.457814699E-1
1.998268825E1,-2.545241714E-1,3.858736753E-1,1.418113708E-3,4.622586486E-1
1.998769324E1,-2.526908517E-1,3.831691742E-1,1.736640930E-3,4.589926998E-1
1.999269808E1,-2.508751750E-1,4.182492495E-1,2.104759216E-3,4.877245310E-1
1.999770301E1,-2.490805984E-1,4.153115749E-1,-5.359649658E-4,4.842779533E-1
2.000267724E1,-2.095502913E-1,3.357487917E-1,-2.384185791E-4,3.957759878E-1
2.000768216E1,-2.079630792E-1,3.332507610E-1,6.484985352E-5,3.928163900E-1
2.001268710E1,-2.440143228E-1,3.306289911E-1,3.728866577E-4,4.109241518E-1
2.001769202E1,-2.423655987E-1,3.672094345E-1,2.271175385E-2,4.405674477E-1
2.002269687E1,-2.407270670E-1,3.648054600E-1,2.300167084E-2,4.376775311E-1
2.002770179E1,-2.014066875E-1,3.624287844E-1,2.330112457E-2,4.152857088E-1
2.003270672E1,-2.000021636E-1,3.598866463E-1,2.362632751E-2,4.124044944E-1
2.003768095E1,-1.609214842E-1,3.187409639E-1,2.390289307E-2,3.578587354E-1
2.004268586E1,-1.597991884E-1,3.166165352E-1,2.417945862E-2,3.554806003E-1
2.004769078E1,-2.340126038E-1,2.767375708E-1,2.439498901E-2,3.632364206E-1
2.005269563E1,-1.945165098E-1,3.886427879E-1,-1.613903046E-2,4.349026989E-1
2.005770055E1,-1.930151582E-1,3.856967688E-1,-1.575088501E-2,4.315842202E-1
2.006270548E1,-1.914109886E-1,3.060555458E-1,-1.543235779E-2,3.613119446E-1
2.006767971E1,-1.898217797E-1,3.035317659E-1,-1.511383057E-2,3.583186694E-1
2.007268464E1,-1.881827712E-1,3.006148338E-1,-3.273391724E-2,3.561650503E-1
2.007768948E1,-1.865904033E-1,2.979003191E-1,-3.238391876E-2,3.530004206E-1
2.008269440E1,-1.086844802E-1,3.339865208E-1,-3.196716309E-2,3.526772062E-1
2.008769932E1,-1.469467878E-1,4.073246717E-1,-1.567268372E-2,4.333040268E-1
2.009270402E1,-1.463133991E-1,4.045106173E-1,-1.525497437E-2,4.304290470E-1
2.009770894E1,-1.451455951E-1,3.258788586E-1,-1.490020752E-2,3.570522237E-1
2.010268340E1,-1.449411511E-1,3.239297867E-1,-1.459789276E-2,3.551781841E-1
2.010768828E1,-2.584377825E-1,3.219362497E-1,8.751869202E-3,4.129281191E-1
2.011269320E1,-2.565536499E-1,3.194966316E-1,9.049415588E-3,4.098533455E-1
2.011769812E1,-1.412966251E-1,3.554549217E-1,9.377479553E-3,3.826236725E-1
2.012270302E1,-2.549516261E-1,2.766327858E-1,1.349258423E-2,3.764413363E-1
2.012767726E1,-2.537156045E-1,2.749239206E-1,1.370620728E-2,3.743562878E-1
2.013268218E1,-1.761410832E-1,3.120399714E-1,1.397991180E-2,3.585945661E-1
2.013768711E1,-1.755190194E-1,3.100318909E-1,1.427364349E-2,3.565535534E-1
2.014269195E1,-1.363457143E-1,3.079648018E-1,1.454830170E-2,3.371114445E-1
2.014769688E1,-1.351308227E-1,3.059116602E-1,1.482200623E-2,3.347565906E-1
2.015270180E1,-1.715301573E-1,2.272249460E-1,1.502704620E-2,2.850957437E-1
2.015770675E1,-1.320013106E-1,3.006367683E-1,-4.447364807E-2,3.313377700E-1
2.016268098E1,-1.304446161E-1,2.971496582E-1,-4.398155212E-2,3.274875481E-1
2.016768590E1,-1.668052673E-1,2.180368900E-1,-4.370498657E-2,2.779823888E-1
2.017269076E1,-1.652309299E-1,2.158948183E-1,-4.343128204E-2,2.753145637E-1
2.017769568E1,-1.261025667E-1,2.138140202E-1,-4.148483276E-3,2.482649844E-1
2.018270038E1,-1.252487600E-1,2.122684717E-1,-3.935813904E-3,2.464967476E-1
2.018770552E1,-1.998391747E-1,3.251169920E-1,-3.637313843E-3,3.816411722E-1
2.019267975E1,-1.985394359E-1,3.229323626E-1,-3.340721130E-3,3.790967934E-1
2.019768468E1,-1.595643759E-1,3.206080198E-1,-7.956504822E-3,3.582088754E-1
2.020268960E1,-1.580941081E-1,2.803419828E-1,-7.669448853E-3,3.219381848E-1
2.020769453E1,-1.564196646E-1,2.782154083E-1,-7.397651672E-3,3.192579680E-1
2.021269941E1,-1.175919473E-1,2.762365341E-1,3.488731384E-2,3.022442944E-1
2.021770433E1,-1.167056859E-1,2.744121552E-1,3.514671326E-2,3.002624510E-1
2.022267856E1,-3.922730684E-2,2.726217508E-1,3.542613983E-2,2.776984192E-1
2.022768347E1,-3.885075450E-2,2.708413601E-1,3.570461273E-2,2.759334029E-1
2.023268839E1,-1.151433587E-1,2.688758373E-1,1.904296875E-2,2.931123396E-1
2.023769328E1,-1.897571087E-1,2.670961618E-1,1.927852631E-2,3.282069188E-1
2.024269813E1,-1.884794235E-1,2.653288841E-1,1.951313019E-2,3.260439726E-1
2.024770306E1,-1.872576177E-1,3.391822577E-1,1.472091675E-2,3.877199049E-1
2.025267728E1,-1.860434711E-1,3.369998932E-1,1.502895355E-2,3.852362530E-1
2.025768221E1,-1.094331145E-1,2.590750456E-1,1.530933380E-2,2.816555725E-1
2.026268715E1,-1.084674895E-1,2.570587397E-1,1.560211182E-2,2.794419757E-1
2.026769207E1,-6.874632835E-2,2.548779249E-1,-4.015922546E-3,2.640169349E-1
2.027269691E1,-1.820933223E-1,2.904354334E-1,-3.661155701E-3,3.428179153E-1
2.027770183E1,-1.808761358E-1,2.883428335E-1,-3.365516663E-3,3.403954948E-1
2.028270652E1,-6.585821509E-2,1.723494530E-1,4.073810577E-2,1.889476957E-1
2.028771166E1,-6.556591392E-2,1.713268757E-1,4.089641571E-2,1.879476103E-1
2.029268582E1,-2.728182077E-2,2.467130423E-1,4.115200043E-2,2.516050677E-1
2.029769074E1,-2.708172798E-2,2.451990843E-1,4.139804840E-2,2.501395797E-1
2.030269559E1,-1.411751509E-1,2.437202930E-1,4.070281982E-2,2.845816649E-1
2.030770052E1,-1.025249660E-1,2.422592640E-1,4.091835022E-2,2.662240241E-1
2.031270521E1,-1.018578112E-1,2.406831980E-1,4.115486145E-2,2.645697226E-1
2.031771012E1,-2.474179864E-2,3.526837826E-1,-2.642917633E-2,3.545370340E-1
2.032268458E1,-2.463114262E-2,3.498117924E-1,-2.594661713E-2,3.516364745E-1
2.032768943E1,-6.220653653E-2,1.560804844E-1,-2.567577362E-2,1.699706332E-1
2.033269435E1,-6.162247062E-2,1.544156075E-1,-2.541923523E-2,1.681893166E-1
2.033769927E1,-9.964981675E-2,2.303653955E-1,3.680706024E-2,2.536790514E-1
2.034270420E1,-2.507871985E-1,2.291054726E-1,3.693580627E-2,3.416837577E-1
2.034767842E1,-2.490786314E-1,2.276190519E-1,3.711223602E-2,3.394523759E-1
2.035268335E1,-1.330464184E-1,3.019402027E-1,3.736305237E-2,3.320620923E-1
2.035768827E1,-1.321111619E-1,2.998496294E-1,-4.323005676E-3,3.276916962E-1
2.036269312E1,-1.310004294E-1,1.456816196E-1,-4.173278809E-3,1.959634228E-1
2.036769804E1,-1.299014091E-1,1.445263624E-1,-4.024505615E-3,1.943667723E-1
2.037270294E1,-1.665945649E-1,1.809790134E-1,1.126289368E-3,2.459845948E-1
2.037767717E1,-1.652468741E-1,1.794720888E-1,1.324653625E-3,2.439641670E-1
2.038268209E1,-1.638862193E-1,1.780228615E-1,1.511573792E-3,2.419775133E-1
2.038768700E1,-2.013628483E-1,2.531737089E-1,1.779556274E-3,3.234920252E-1
2.039269185E1,-1.999243200E-1,2.511179447E-1,1.019477844E-3,3.209844158E-1
2.039769679E1,-1.595276594E-1,1.349055767E-1,1.157760620E-3,2.089256546E-1
2.040270171E1,-1.581941247E-1,1.337343454E-1,1.300811768E-3,2.071519934E-1
2.040770664E1,-2.337864041E-1,2.472006083E-1,3.855800629E-2,3.424192508E-1
2.041268087E1,-2.323367596E-1,2.456053495E-1,3.876972198E-2,3.403019966E-1
2.041768580E1,-1.541208029E-1,9.190046787E-2,3.884315491E-2,1.835965919E-1
2.042269072E1,-2.298121154E-1,2.055835724E-1,3.899288177E-2,3.108032472E-1
2.042769564E1,-2.284924686E-1,2.043968439E-1,2.518939972E-2,3.076058905E-1
2.043270049E1,-1.503369808E-1,2.029271126E-1,2.539920807E-2,2.538222618E-1
2.043770541E1,-1.489892006E-1,2.014648914E-1,2.559375763E-2,2.518748197E-1
2.044267964E1,-1.476798356E-1,2.378975153E-1,2.582740784E-2,2.811967578E-1
2.044768457E1,-1.461587846E-1,2.362605333E-1,4.104709625E-2,2.808314335E-1
2.045268941E1,-1.454161406E-1,2.345527411E-1,4.131221771E-2,2.790475615E-1
2.045769433E1,-1.067652702E-1,2.708560228E-1,4.156970978E-2,2.940915653E-1
2.046269926E1,-1.060591340E-1,2.684645653E-1,-2.104473114E-2,2.894212214E-1
2.046770418E1,-6.766191125E-2,1.904783249E-1,-2.072525024E-2,2.031985789E-1
2.047267840E1,-6.740972400E-2,1.884150505E-1,-2.037620544E-2,2.011454496E-1
2.047768332E1,-6.681647897E-2,1.865912676E-1,-2.008152008E-2,1.992084598E-1
2.048268817E1,-6.615456939E-2,1.854543686E-1,2.104091644E-2,1.980213878E-1
2.048769318E1,-6.548291445E-2,1.455644369E-1,2.116775513E-2,1.610127052E-1
2.049269803E1,-6.488093734E-2,2.212383747E-1,2.139282227E-2,2.315461235E-1
2.049770296E1,-6.436342001E-2,2.191982269E-1,-1.727199554E-2,2.291044180E-1
2.050267719E1,-1.013086736E-1,1.404744387E-1,-1.702880859E-2,1.740301571E-1
2.050768212E1,-1.003167927E-1,1.388725042E-1,-1.678848267E-2,1.721362382E-1
2.051268702E1,-9.951248765E-2,6.216359138E-2,-1.667976379E-2,1.185127074E-1
2.051769194E1,-9.872469306E-2,6.192994118E-2,-2.372169495E-2,1.189310786E-1
