"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.529959386E1,-9.424382821E-3,6.146681309E-2,-2.878856659E-2,6.852568620E-2
6.530459871E1,-8.871059865E-3,5.892515182E-2,4.565238953E-2,7.506670294E-2
6.530961817E1,-4.617238790E-2,-5.780708790E-2,4.597949982E-2,8.710719384E-2
6.531460856E1,-4.547337443E-2,-5.926740170E-2,4.626369476E-2,8.786798130E-2
6.531958302E1,-4.446741194E-2,-1.003159285E-1,4.686546326E-2,1.193189334E-1
6.532458771E1,-1.201823205E-1,-2.893677950E-1,4.825019836E-2,3.170261702E-1
6.532960733E1,-1.187507510E-1,-2.885156870E-1,4.808998108E-2,3.156828928E-1
6.533459756E1,-3.927100450E-3,-4.390442371E-1,4.761314392E-2,4.416359086E-1
6.533960250E1,-4.135776311E-3,-4.362107515E-1,6.116676331E-2,4.404977836E-1
6.534460742E1,-4.332978278E-3,-5.101706982E-1,6.056213379E-2,5.137710463E-1
6.534962680E1,-4.578329623E-3,-5.071054697E-1,5.997276306E-2,5.106600149E-1
6.535458672E1,3.133665770E-2,-5.028632879E-1,5.915355682E-2,5.072993354E-1
6.535959142E1,6.884995103E-2,-5.751664639E-1,8.364677429E-3,5.793330171E-1
6.536459634E1,6.755807996E-2,-5.715527534E-1,7.670402527E-3,5.755827301E-1
6.536961596E1,-9.190354496E-3,-5.680074692E-1,6.993293762E-3,5.681248576E-1
6.537460610E1,-1.042873785E-2,-5.630655289E-1,3.515148163E-2,5.642580749E-1
6.537961103E1,-5.069476366E-2,-4.049569368E-1,3.417873383E-2,4.095464145E-1
6.538458526E1,-5.153552443E-2,-4.008351564E-1,3.339767456E-2,4.055121917E-1
6.538960486E1,-2.788364291E-1,-1.316812038E-1,3.316879272E-2,3.101449056E-1
6.539459509E1,-2.777180672E-1,-1.287614107E-1,3.457260132E-2,3.080618290E-1
6.539960001E1,-2.768339813E-1,-4.952788353E-2,3.417396545E-2,2.832982957E-1
6.540460496E1,-2.776667774E-1,6.826412678E-2,3.362751007E-2,2.879056090E-1
6.540962435E1,-2.756468952E-1,6.781101227E-2,4.076862335E-2,2.867780062E-1
6.541461472E1,-2.754134536E-1,2.220295668E-1,4.054069519E-2,3.560803939E-1
6.541958895E1,-2.751647532E-1,2.232227325E-1,4.031753540E-2,3.566083754E-1
6.542459379E1,-3.893543780E-1,3.000776768E-1,4.016971588E-2,4.932109587E-1
6.542961327E1,-3.881239593E-1,3.005083799E-1,-5.956649780E-3,4.908981319E-1
6.543460365E1,-5.391973257E-1,4.166811705E-1,-6.160736084E-3,6.814652658E-1
6.543960858E1,-5.390000343E-1,4.981068373E-1,-6.997108459E-3,7.339485117E-1
6.544458280E1,-5.372433066E-1,4.988354445E-1,-7.125854492E-3,7.331561559E-1
6.544960242E1,-6.500078440E-1,5.009742975E-1,3.448295593E-2,8.213857305E-1
6.545459265E1,-6.464892030E-1,4.983886480E-1,3.497982025E-2,8.170453610E-1
6.545959758E1,-5.675381422E-1,3.858731985E-1,3.451633453E-2,6.871601309E-1
6.546460248E1,-5.657786727E-1,3.885818720E-1,6.402111053E-2,6.893475758E-1
6.546962187E1,-4.880681038E-1,2.011770010E-1,6.336975098E-2,5.316938828E-1
6.547461225E1,-5.235496759E-1,9.064757824E-2,6.254482269E-2,5.350075714E-1
6.547958652E1,-5.209276676E-1,9.510171413E-2,6.173515320E-2,5.331240006E-1
6.548459144E1,-6.319314837E-1,-1.288670301E-1,6.170368195E-2,6.478822856E-1
6.548961106E1,-6.279108524E-1,-1.186140776E-1,5.984592438E-2,6.418121787E-1
6.549460129E1,-5.853100419E-1,-1.939722300E-1,5.958557129E-2,6.194864901E-1
6.549960621E1,-5.798332691E-1,-1.879447699E-1,3.347301483E-2,6.104508983E-1
6.550461104E1,-6.119570732E-1,-4.476443529E-1,3.200054169E-2,7.588813878E-1
6.550959996E1,-6.424127221E-1,-4.741524458E-1,2.999687195E-2,7.990084228E-1
6.551459020E1,-6.350182891E-1,-4.670317173E-1,2.878475189E-2,7.887936450E-1
6.551959511E1,-5.526526570E-1,-4.989560843E-1,2.653121948E-2,7.450409646E-1
6.552459996E1,-5.463780761E-1,-4.919517040E-1,2.534770966E-2,7.356548019E-1
6.552961967E1,-4.248864949E-1,-6.766940355E-1,2.429199219E-2,7.993956793E-1
6.553460983E1,-4.186926186E-1,-6.706962585E-1,4.405021667E-3,7.906683150E-1
6.553958406E1,-3.018300831E-1,-7.429809570E-1,3.605842590E-3,8.019570460E-1
6.554458898E1,-2.965707779E-1,-7.367901802E-1,2.584457397E-3,7.942422020E-1
6.554960860E1,-6.268979609E-2,-5.785168409E-1,1.710891724E-3,5.819060688E-1
6.555459886E1,5.662747473E-2,-6.108661890E-1,4.879283905E-2,6.154225483E-1
6.555960378E1,6.098691374E-2,-6.053186655E-1,4.788875580E-2,6.102650436E-1
6.556460863E1,6.527201086E-2,-4.476132393E-1,4.713439941E-2,4.547963269E-1
6.556959763E1,7.531245798E-2,-4.418609142E-1,4.629230499E-2,4.506173669E-1
6.557458778E1,-3.340780735E-2,-2.462844849E-1,5.177593231E-2,2.538757102E-1
6.557959271E1,-3.308160603E-2,-2.438682318E-1,5.136489868E-2,2.514049720E-1
6.558459764E1,-1.410872936E-1,-1.643128395E-1,5.103588104E-2,2.225061680E-1
6.558961725E1,-2.487769723E-1,1.797614098E-1,7.109260559E-2,3.150528606E-1
6.559460748E1,-2.411241233E-1,1.812963486E-1,7.096862793E-2,3.099124957E-1
6.559961233E1,-3.039542139E-1,2.241895199E-1,7.057476044E-2,3.842263679E-1
6.560458679E1,-3.021244705E-1,2.229437828E-1,7.082557678E-2,3.820986630E-1
6.560960614E1,-1.033796668E-1,4.139761925E-1,1.892566681E-2,4.271086797E-1
6.561459637E1,-9.087455273E-2,4.205503464E-1,1.807308197E-2,4.306360580E-1
6.561960122E1,-1.281059086E-1,6.091458797E-1,1.867008209E-2,6.227506713E-1
6.562460614E1,-1.603033096E-1,6.859965324E-1,1.866149902E-2,7.047245172E-1
6.562962560E1,-1.535096318E-1,6.867678165E-1,2.789497375E-3,7.037208411E-1
6.563458551E1,-1.085437089E-1,7.280831337E-1,2.538681030E-3,7.361339764E-1
6.563959044E1,-1.026801914E-1,7.303183079E-1,2.301216125E-3,7.375048123E-1
6.564459513E1,-2.878274918E-1,8.085179329E-1,2.109527588E-3,8.582251237E-1
6.564961451E1,-2.811013758E-1,8.108385801E-1,2.484130859E-2,8.585419484E-1
6.565460489E1,-3.131229281E-1,7.760615349E-1,2.446460724E-2,8.372072569E-1
6.565960982E1,-3.448697329E-1,7.792038918E-1,2.410221100E-2,8.524522005E-1
6.566458405E1,-3.386897445E-1,7.823561430E-1,2.374362946E-2,8.528514744E-1
6.566960366E1,-2.568116784E-1,6.706680059E-1,1.929283142E-2,7.184149398E-1
6.567459390E1,-2.518980503E-1,6.735165119E-1,1.895713806E-2,7.193305865E-1
6.567959882E1,-2.435261309E-1,6.828221083E-1,1.764774323E-2,7.251637407E-1
6.568460365E1,-2.421913743E-1,6.791124344E-1,1.830863953E-2,7.212389109E-1
6.568962311E1,-2.373934984E-1,5.674009323E-1,3.994750977E-2,6.163564672E-1
6.569458303E1,-2.332285941E-1,5.686899424E-1,3.986167908E-2,6.159486838E-1
6.569958796E1,-1.147840321E-1,3.797540665E-1,3.963661194E-2,3.986973615E-1
6.570459265E1,-1.460696459E-1,3.474056721E-1,3.874301910E-2,3.788509786E-1
6.570961228E1,-1.449719965E-1,3.447474241E-1,-9.828567505E-3,3.741179854E-1
6.571460243E1,-1.411638558E-1,3.053127527E-1,-9.457588196E-3,3.365004564E-1
6.571960736E1,-1.374054849E-1,3.038295507E-1,-9.085655212E-3,3.335793943E-1
6.572461228E1,-1.337640584E-1,2.647576332E-1,2.029705048E-2,2.973237258E-1
6.572963174E1,-1.301779449E-1,2.637422085E-1,2.058792114E-2,2.948391296E-1
6.573459144E1,-1.264346838E-1,2.590262890E-1,2.150440216E-2,2.890376913E-1
6.573959634E1,-8.534997702E-3,2.601504326E-2,2.211570740E-2,3.519564142E-2
6.574460126E1,-5.704611540E-3,2.297818661E-2,3.667545319E-2,4.365350523E-2
6.574962063E1,1.109398305E-1,-1.878261566E-2,3.719997406E-2,1.185085259E-1
6.575461102E1,1.129269004E-1,-2.426302433E-2,3.819370270E-2,1.216549962E-1
6.575958548E1,2.664712667E-1,-2.967727184E-2,3.912925720E-2,2.709589918E-1
6.576459014E1,2.672038376E-1,-3.503572941E-2,5.911445618E-2,2.758983728E-1
6.576960975E1,3.805278242E-1,-1.920189857E-1,5.976867676E-2,4.304009881E-1
6.577459998E1,4.941296577E-1,-1.585028172E-1,6.065368652E-2,5.224616076E-1
6.577960490E1,4.923709035E-1,-1.638592482E-1,1.846027374E-2,5.192492095E-1
6.578460975E1,4.909731150E-1,-2.455966473E-1,1.923465729E-2,5.493107361E-1
6.578959875E1,4.922279716E-1,-2.567383051E-1,2.120208740E-2,5.555649933E-1
6.579458890E1,6.005504131E-1,-1.026325226E-1,2.077674866E-2,6.096112751E-1
6.579959383E1,5.966084003E-1,-1.078165770E-1,2.559185028E-2,6.068121130E-1
6.580459875E1,6.338640451E-1,-4.319894314E-2,2.771854401E-2,6.359387503E-1
6.580961814E1,6.664451361E-1,1.089247465E-1,2.769088745E-2,6.758553877E-1
6.581460851E1,6.634047031E-1,1.035057306E-1,2.854156494E-2,6.720370952E-1
6.581958274E1,5.464334488E-1,1.358530521E-1,2.945899963E-2,5.638380959E-1
6.582458766E1,5.443476439E-1,1.303185225E-1,3.036880493E-2,5.605528869E-1
6.582960729E1,5.048599243E-1,2.779083252E-1,3.146839142E-2,5.771540869E-1
6.583459752E1,5.028785467E-1,2.738903761E-1,3.901863098E-2,5.739557687E-1
6.583960237E1,4.260979295E-1,3.811392784E-1,4.022789001E-2,5.731011064E-1
6.584460732E1,4.624376893E-1,5.700169802E-1,4.070186615E-2,7.351357807E-1
6.584962678E1,4.610742331E-1,5.646022558E-1,2.662849426E-2,7.294341865E-1
6.585458648E1,3.440561295E-1,6.760542393E-1,2.721309662E-2,7.590550094E-1
6.585959141E1,3.420833945E-1,6.724758148E-1,2.779579163E-2,7.549949512E-1
6.586459633E1,2.267898023E-1,7.456296682E-1,2.844047546E-2,7.798756806E-1
6.586961574E1,2.233853638E-1,7.436631918E-1,5.674076080E-2,7.785598741E-1
6.587460620E1,4.091577530E-1,7.795431614E-1,5.698394775E-2,8.822385038E-1
6.587961104E1,4.048833251E-1,7.774934769E-1,5.722618103E-2,8.784653945E-1
6.588458550E1,2.894611955E-1,8.496469259E-1,5.789184570E-2,8.994660351E-1
6.588960488E1,3.992051482E-1,8.472446203E-1,4.125213623E-2,9.374912990E-1
6.589459512E1,3.882653117E-1,8.479566574E-1,4.080486298E-2,9.335124434E-1
6.589959996E1,3.106025755E-1,8.060692549E-1,4.147624969E-2,8.648363330E-1
6.590460496E1,3.045216203E-1,8.045154810E-1,3.859043121E-2,8.610852442E-1
6.590962435E1,2.983613014E-1,7.271581888E-1,3.866100311E-2,7.869391151E-1
6.591458404E1,2.906674445E-1,7.253854275E-1,3.878116608E-2,7.824164879E-1
6.591958895E1,2.453555465E-1,7.614617348E-1,3.893375397E-2,8.009613941E-1
6.592459379E1,2.380556762E-1,7.978655100E-1,6.696128845E-2,8.353105358E-1
6.592961349E1,2.307414114E-1,7.962032557E-1,6.708812714E-2,8.316742392E-1
6.593460372E1,3.750857115E-1,7.546533346E-1,6.751918793E-2,8.454287594E-1
6.593960864E1,3.593474030E-1,7.506794930E-1,-1.804924011E-2,8.324518198E-1
6.594458306E1,3.503552675E-1,7.087455988E-1,-1.750183105E-2,7.908068357E-1
6.594960244E1,3.481324911E-1,7.044934034E-1,-1.676082611E-2,7.859949823E-1
6.595459268E1,3.287037015E-1,7.328324318E-1,-1.534938812E-2,8.033212932E-1
6.595959761E1,2.414957881E-1,8.017046452E-1,-2.424144745E-2,8.376384671E-1
6.596460253E1,2.312508225E-1,7.946318388E-1,-2.308654785E-2,8.279188915E-1
6.596962192E1,1.541413516E-1,6.375411749E-1,-2.233505249E-2,6.562904544E-1
6.597461230E1,1.440407038E-1,6.282093525E-1,-7.679939270E-3,6.445569768E-1
6.597958677E1,2.071818709E-2,6.579130888E-1,-6.052017212E-3,6.582670451E-1
6.598459146E1,1.141734421E-2,6.487560272E-1,-4.431724548E-3,6.488716197E-1
6.598961106E1,-7.444500178E-2,6.008460522E-1,-2.835273743E-3,6.054470047E-1
6.599460129E1,3.327476978E-2,3.996472359E-1,-5.895614624E-3,4.010734119E-1
6.599960614E1,2.611404657E-2,3.895719051E-1,-4.021644592E-3,3.904668825E-1
6.600461108E1,3.602142930E-1,2.651950121E-1,-2.305984497E-3,4.473120263E-1
6.600960000E1,3.501581550E-1,2.560364008E-1,-6.036758423E-4,4.337807470E-1
6.601459023E1,3.415671289E-1,1.315747499E-1,2.079963684E-3,3.660387201E-1
6.601959517E1,3.273821175E-1,1.141561270E-1,5.434989929E-3,3.467567033E-1
6.602460002E1,3.938377500E-1,6.743907928E-2,7.132530212E-3,3.996336769E-1
6.602961945E1,3.901081979E-1,6.688690186E-2,9.324073792E-3,3.959105986E-1
6.603460983E1,2.258669287E-1,1.249121428E-1,1.290321350E-2,2.584287248E-1
6.603958406E1,3.461140394E-2,1.238950491E-1,1.310729980E-2,1.293048096E-1
6.604458895E1,2.966492437E-2,1.146039963E-1,1.497554779E-2,1.193245605E-1
6.604960856E1,-2.414327562E-1,6.775748730E-2,5.469799042E-2,2.566568195E-1
6.605459879E1,-2.437111735E-1,5.914127827E-2,5.645465851E-2,2.570602174E-1
6.605960364E1,-2.461046129E-1,1.262031794E-1,5.829715729E-2,2.826539962E-1
6.606460854E1,-2.485491931E-1,1.172711849E-1,6.013774872E-2,2.813285998E-1
6.606959754E1,-2.510751486E-1,1.084170341E-1,5.192089081E-2,2.783680341E-1
6.607458792E1,-1.001647785E-1,1.003262997E-1,5.360317230E-2,1.515640107E-1
6.607959263E1,-1.033292338E-1,9.231352806E-2,5.527687073E-2,1.491785858E-1
6.608459755E1,-6.884306669E-2,4.666948318E-2,5.689048767E-2,1.007667409E-1
6.608961717E1,-7.240477949E-2,3.908181190E-2,5.849075317E-2,1.009505241E-1
6.609460741E1,-1.519131958E-1,3.293299675E-2,5.979251862E-2,1.665453291E-1
6.609961226E1,-1.544631124E-1,2.688002586E-2,6.107807159E-2,1.682614623E-1
6.610458672E1,-1.571961790E-1,2.116661072E-1,6.261730194E-2,2.709872804E-1
6.610960609E1,-2.355775833E-1,1.658663750E-1,8.117389679E-2,2.993286716E-1
6.611459632E1,-2.373634130E-1,1.609299183E-1,8.223438263E-2,2.983325696E-1
6.611960124E1,-2.391775101E-1,1.948435307E-1,8.333015442E-2,3.195524956E-1
6.612460609E1,-2.410119176E-1,1.897854805E-1,8.442306519E-2,3.181705941E-1
6.612962555E1,-2.050041407E-1,2.223796844E-1,5.153465271E-2,3.068146708E-1
6.613458547E1,-2.062393129E-1,2.188153267E-1,5.230903625E-2,3.052065475E-1
6.613959041E1,-5.547510087E-2,1.775627136E-1,5.303001404E-2,1.934378104E-1
6.614459511E1,-2.004844323E-2,1.742725372E-1,5.375003815E-2,1.834718614E-1
6.614961469E1,-2.266659029E-2,1.710252762E-1,5.041313171E-2,1.797356483E-1
6.615460492E1,8.869886398E-2,-5.944156647E-2,5.049991608E-2,1.181144776E-1
6.615960976E1,8.609803766E-2,-5.979251862E-2,5.058383942E-2,1.163904729E-1
6.616458423E1,1.221783161E-1,-6.013655663E-2,5.066776276E-2,1.452968291E-1
6.616960361E1,1.178903431E-1,-6.066203117E-2,3.189754486E-2,1.363652022E-1
6.617459386E1,1.543044597E-1,-2.115937471E-1,3.145217896E-2,2.637631886E-1
6.617959879E1,1.516316235E-1,-2.098041773E-1,3.107261658E-2,2.607210186E-1
6.618460372E1,1.865134388E-1,-3.600046635E-1,7.618141174E-2,4.125460315E-1
6.618962310E1,2.587412894E-1,-3.563239574E-1,7.540416718E-2,4.467657170E-1
6.619458302E1,2.553120255E-1,-3.524806499E-1,7.458877563E-2,4.415770878E-1
6.619958797E1,3.666548729E-1,-3.489661217E-1,7.384872437E-2,5.115337564E-1
6.620459266E1,3.629747629E-1,-3.461077213E-1,2.030277252E-2,5.019496348E-1
6.620961205E1,2.447505593E-1,-4.185764790E-1,1.955032349E-2,4.852744792E-1
6.621460243E1,2.429148406E-1,-4.155557156E-1,1.891231537E-2,4.817176021E-1
6.621960736E1,1.636269242E-1,-4.492383003E-1,8.378505707E-2,4.853954641E-1
6.622461204E1,8.634851128E-2,-2.170428038E-1,8.331203461E-2,2.480010870E-1
6.622963166E1,8.509091288E-2,-2.147792578E-1,8.283615112E-2,2.454229430E-1
6.623459143E1,-6.861406565E-2,-2.493423223E-1,8.211612701E-2,2.713347417E-1
6.623959636E1,-6.870072335E-2,-2.468146086E-1,1.257705688E-2,2.565061846E-1
6.624460120E1,-1.064492092E-1,-2.820376158E-1,1.199436188E-2,3.016960649E-1
6.624962068E1,-1.056335792E-1,-2.798839808E-1,1.152992249E-2,2.993767440E-1
6.625461107E1,-1.438076794E-1,-2.767530680E-1,1.281452179E-2,3.121491971E-1
6.625958553E1,-1.814599335E-1,-2.359217405E-1,1.220035553E-2,2.978852527E-1
6.626459045E1,-1.811535060E-1,-2.330697775E-1,1.159381866E-2,2.954192454E-1
6.626960960E1,-1.432807744E-1,-2.679418325E-1,1.094245911E-2,3.040426670E-1
6.627460001E1,-1.441082358E-1,-2.640637159E-1,1.717853546E-2,3.013169955E-1
6.627960493E1,-3.187695146E-2,-4.512101412E-1,1.616764069E-2,4.526236010E-1
6.628460985E1,-3.362382948E-2,-4.463769197E-1,1.516342163E-2,4.478982538E-1
6.628959874E1,-7.569850981E-2,-4.010174274E-1,1.364135742E-2,4.083274766E-1
6.629458898E1,3.499984741E-4,-4.359318018E-1,1.600646973E-2,4.362257046E-1
6.629959390E1,-2.287365496E-3,-4.301501513E-1,1.482105255E-2,4.304114871E-1
6.630459873E1,3.278119862E-2,-4.243866205E-1,1.364612579E-2,4.258694957E-1
6.630961819E1,2.984540164E-2,-4.174382687E-1,6.923103333E-2,4.241914569E-1
6.631460857E1,-4.865162820E-2,-3.717870712E-1,6.766223907E-2,3.810128421E-1
6.631958303E1,-5.103501678E-2,-3.641909361E-1,6.612014771E-2,3.736462027E-1
6.632458773E1,-1.314889938E-1,-2.392052412E-1,6.412982941E-2,2.803946111E-1
6.632960734E1,-1.331117004E-1,-2.324275970E-1,6.381320953E-2,2.753424021E-1
6.633459757E1,-1.347918361E-1,-1.496263742E-1,6.264209747E-2,2.109050102E-1
6.633960247E1,-1.338396966E-1,7.986843586E-2,6.272506714E-2,1.680073376E-1
6.634460732E1,-1.356956512E-1,8.387446404E-2,6.193065643E-2,1.711246378E-1
6.634962679E1,-1.776716113E-1,-2.140891552E-2,6.392860413E-2,1.900326539E-1
6.635458671E1,-1.763225198E-1,-2.116096020E-2,6.386470795E-2,1.887223308E-1
6.635959140E1,-2.150859833E-1,6.023013592E-2,6.297969818E-2,2.320691532E-1
6.636459633E1,-2.159040272E-1,6.468451023E-2,6.209373474E-2,2.337825202E-1
6.636961594E1,-1.791510582E-1,6.919407845E-2,9.225463867E-2,2.130583031E-1
6.637460616E1,-1.417614520E-1,3.489685059E-2,9.132289886E-2,1.722032848E-1
6.637961100E1,-1.424483061E-1,3.954219818E-2,9.040451050E-2,1.732861243E-1
6.638458524E1,-1.809742153E-1,4.417097569E-2,8.948898315E-2,2.066664457E-1
6.638960485E1,-1.811662614E-1,4.864585400E-2,4.255485535E-2,1.923500692E-1
6.639459508E1,-1.428945959E-1,1.671224833E-1,4.187488556E-2,2.238354216E-1
6.639960000E1,-1.427141875E-1,1.704968214E-1,4.120635986E-2,2.261293203E-1
6.640460483E1,-6.712785363E-2,5.956459045E-2,4.039859772E-2,9.841816838E-2
6.640962429E1,-2.181417644E-1,2.599036694E-2,3.952884674E-2,2.232125854E-1
6.641461468E1,-2.166134864E-1,2.981209755E-2,3.876304626E-2,2.220647145E-1
6.641958888E1,-1.019439474E-1,-4.288744926E-2,3.789424896E-2,1.169096909E-1
6.642459372E1,-1.012759432E-1,-3.853940964E-2,3.703880310E-2,1.145162683E-1
6.642961318E1,-1.381041408E-1,-1.093527079E-1,3.603649139E-2,1.798037739E-1
6.643460357E1,-1.365071535E-1,-1.019141674E-1,3.457736969E-2,1.738283492E-1
6.643960849E1,-6.003829837E-2,-2.536059618E-1,3.411483765E-2,2.628391205E-1
6.644458273E1,9.243424982E-2,-3.205174208E-1,3.235816956E-2,3.351455784E-1
6.644960235E1,9.155414253E-2,-3.174949884E-1,4.483604431E-2,3.334598920E-1
6.645459257E1,1.679095328E-1,-4.622195959E-1,4.325866699E-2,4.936718326E-1
6.645959750E1,1.665287614E-1,-4.584931135E-1,4.256057739E-2,4.896520870E-1
6.646460241E1,1.273612380E-1,-6.418751478E-1,1.392269135E-2,6.545368070E-1
6.646962180E1,1.269387007E-1,-6.363592148E-1,1.288223267E-2,6.490242183E-1
6.647461218E1,2.406938076E-1,-7.074419260E-1,1.178646088E-2,7.473596914E-1
6.647958639E1,2.014175355E-1,-6.642222404E-1,1.100540161E-2,6.941767262E-1
6.648459131E1,2.004476488E-1,-6.583678722E-1,2.491569519E-2,6.886568862E-1
6.648961095E1,2.758719325E-1,-6.147075891E-1,2.386379242E-2,6.741959833E-1
6.649460118E1,2.746833861E-1,-6.085139513E-1,2.272129059E-2,6.680242874E-1
6.649960603E1,2.730233073E-1,-6.030815840E-1,3.477954865E-2,6.629168427E-1
6.650461096E1,2.709748447E-1,-5.986723900E-1,3.398609161E-2,6.580205555E-1
6.650959988E1,2.306745648E-1,-5.933225155E-1,3.301143646E-2,6.374418540E-1
6.651459011E1,2.290654182E-1,-5.878070593E-1,3.201484680E-2,6.316748018E-1
6.651959505E1,3.419129848E-1,-4.293898344E-1,-4.953384399E-3,5.489122472E-1
6.652459990E1,3.019884229E-1,-4.629859924E-1,-5.726814270E-3,5.527981848E-1
6.652961958E1,2.999244034E-1,-4.598590136E-1,-6.273269653E-3,5.490576600E-1
6.653460973E1,1.829662919E-1,-3.021847010E-1,-2.152442932E-3,3.532660336E-1
6.653958396E1,1.810858846E-1,-2.975553274E-1,-2.969741821E-3,3.483390444E-1
6.654458889E1,2.737550437E-2,-1.409764290E-1,-3.610610962E-3,1.436551714E-1
6.654960850E1,2.671797574E-2,-1.373827457E-1,-4.252433777E-3,1.400212564E-1
6.655459871E1,2.517847717E-2,5.880713463E-2,5.906105042E-2,8.706573650E-2
6.655960363E1,-2.414359003E-1,1.006428003E-1,5.835533142E-2,2.680030073E-1
6.656460856E1,-2.410460562E-1,1.045120955E-1,5.765438080E-2,2.689795660E-1
6.656959748E1,-2.407753915E-1,2.615314722E-1,5.711841583E-2,3.600472379E-1
6.657458787E1,-2.410780638E-1,2.662543058E-1,7.226943970E-3,3.592523027E-1
6.657959256E1,-4.323099852E-1,4.232021570E-1,6.512641907E-3,6.050077714E-1
6.658459749E1,-4.315389395E-1,4.271377325E-1,5.801200867E-3,6.072117857E-1
6.658961710E1,-4.332336783E-1,4.391205311E-1,-1.235198975E-2,6.169852774E-1
6.659460727E1,-4.330439270E-1,5.588676929E-1,-1.318264008E-2,7.071307679E-1
6.659961219E1,-4.302291274E-1,5.553427935E-1,-1.259803772E-2,7.026104403E-1
6.660458665E1,-4.703283012E-1,5.681692362E-1,-1.482582092E-2,7.377294876E-1
6.660960604E1,-4.704462886E-1,5.737807751E-1,4.329490662E-2,7.432486376E-1
6.661459627E1,-4.328428805E-1,6.171029806E-1,4.236316681E-2,7.549593935E-1
6.661960112E1,-4.304631352E-1,6.138674021E-1,4.289531708E-2,7.509804967E-1
6.662460606E1,-4.307853580E-1,6.191935539E-1,4.197311401E-2,7.554723186E-1
6.662962552E1,-4.712460637E-1,7.088636160E-1,3.575420380E-2,8.519617607E-1
6.663458544E1,-4.687297642E-1,7.052396536E-1,3.634643555E-2,8.475798630E-1
6.663959037E1,-3.929997683E-1,7.091888189E-1,3.566646576E-2,8.115846817E-1
6.664459506E1,-3.931702375E-1,7.131788731E-1,3.498268127E-2,8.151262041E-1
6.664961446E1,-3.166293502E-1,6.405957937E-1,5.328941345E-2,7.165590540E-1
6.665460484E1,-3.160780966E-1,6.427112818E-1,5.291938782E-2,7.181807687E-1
6.665960976E1,-3.155120611E-1,6.447749138E-1,5.255889893E-2,7.197534217E-1
6.666458400E1,-3.149416149E-1,6.468340158E-1,5.219936371E-2,7.213232551E-1
6.666960362E1,-2.001223862E-1,7.255085707E-1,5.085563660E-2,7.543195287E-1
6.667459384E1,-4.711792618E-2,6.473168135E-1,5.105686188E-2,6.510345299E-1
6.667959876E1,-4.622572660E-2,6.460605860E-1,5.125999451E-2,6.497373974E-1
6.668460361E1,-8.322095126E-2,6.069939137E-1,5.143737793E-2,6.148277334E-1
6.668962308E1,-8.210969716E-2,6.056853533E-1,3.064727783E-2,6.119934683E-1
6.669458300E1,-7.914522290E-2,6.388107538E-1,3.143787384E-2,6.444621676E-1
6.669958793E1,-7.623896003E-2,6.340173483E-1,3.222656250E-2,6.393973165E-1
6.670459262E1,-7.332992554E-2,5.914206505E-1,3.299427032E-2,5.968620324E-1
6.670961223E1,5.129605532E-3,3.956234455E-1,3.362369537E-2,3.970828331E-1
6.671460238E1,8.857138455E-3,3.892003298E-1,3.469562531E-2,3.908441275E-1
6.671960731E1,-6.300761551E-2,3.449233770E-1,3.572654724E-2,3.524464240E-1
6.672461223E1,-5.511835963E-2,3.348186016E-1,3.741550446E-2,3.413816772E-1
6.672963169E1,-9.243503213E-2,2.948868275E-1,3.670692444E-2,3.112071247E-1
6.673459138E1,-8.750028163E-2,2.874519825E-1,3.797054291E-2,3.028641670E-1
6.673959633E1,-7.832121849E-2,1.215206385E-1,3.999710083E-2,1.500041563E-1
6.674460125E1,-2.629685998E-1,1.538805962E-1,4.113006592E-2,3.074465883E-1
6.674962063E1,-2.556356788E-1,1.459341049E-1,-2.649879456E-2,2.955478800E-1
6.675461102E1,-3.246083260E-1,1.381225586E-1,-2.514553070E-2,3.536675051E-1
6.675958548E1,-3.166181147E-1,1.304187775E-1,-2.379894257E-2,3.432527899E-1
6.676459019E1,-3.468491435E-1,4.677617550E-2,-2.262020111E-2,3.507192787E-1
6.676960980E1,-3.443379998E-1,4.650890827E-2,6.246757507E-2,3.530353164E-1
6.677460003E1,-3.757169545E-1,7.778906822E-2,6.365776062E-2,3.889301730E-1
6.677960495E1,-3.692893088E-1,1.099442244E-1,6.489086151E-2,3.907341167E-1
6.678460979E1,-3.588287830E-1,9.680593014E-2,4.133510590E-2,3.739492942E-1
6.678959879E1,-2.044221163E-1,2.481778860E-1,4.163265228E-2,3.242128043E-1
6.679458894E1,-1.962708384E-1,2.349352837E-1,4.408168793E-2,3.092895483E-1
6.679959386E1,-1.185322776E-1,3.090558052E-1,4.443931580E-2,3.339764129E-1
6.680459878E1,-1.110399887E-1,2.954317331E-1,4.593849182E-2,3.189359388E-1
6.680961817E1,-1.103736460E-1,3.701411486E-1,4.636096954E-2,3.890194739E-1
6.681460855E1,-1.037939042E-1,3.579449654E-1,4.866695404E-2,3.758540211E-1
6.681958278E1,-4.053832591E-1,3.508745432E-1,5.001544952E-2,5.384701264E-1
6.682458763E1,-5.141772628E-1,3.061172962E-1,5.927562714E-2,6.013315696E-1
6.682960733E1,-5.110556483E-1,3.043600321E-1,5.961894989E-2,5.978020776E-1
6.683459748E1,-4.673794508E-1,1.466493607E-1,6.053638458E-2,4.935729327E-1
